"TIME","GEO","SPECIES","SPECIES_LABEL","FISHREG","UNIT","Value","Flag and Footnotes"
"2012","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","152 413",""
"2012","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","5 927",""
"2012","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1","Tonnes live weight","2",""
"2012","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.b","Tonnes live weight","2",""
"2012","Iceland","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","64 251",""
"2012","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Iceland","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","2 043 763.23",""
"2012","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight","220 478.43",""
"2012","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight","5 526.16",""
"2012","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight","214 952.28",""
"2012","Norway","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","2 043 763.23",""
"2012","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight","220 478.43",""
"2012","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight","5 526.16",""
"2012","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight","214 952.28",""
"2012","Norway","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","F10","Freshwater fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","F30","Marine fishes","Atlantic, Northeast","Tonnes live weight","2 017 107.73",""
"2012","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1","Tonnes live weight","211 201.19",""
"2012","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight","72.76",""
"2012","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight","211 128.43",""
"2012","Norway","F30","Marine fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","448 648.87",""
"2012","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1","Tonnes live weight","72 071.77",""
"2012","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1.b","Tonnes live weight","72 071.77",""
"2012","Norway","F37","Miscellaneous pelagic fishes","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","ANE","European anchovy - Engraulis encrasicolus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast","Tonnes live weight","356 746.21",""
"2012","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1","Tonnes live weight","83 901.42",""
"2012","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1.b","Tonnes live weight","83 901.42",""
"2012","Norway","COD","Atlantic cod - Gadus morhua","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","610 713.23",""
"2012","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","HER","Atlantic herring - Clupea harengus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast","Tonnes live weight","2 805.18",""
"2012","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1","Tonnes live weight","0.03",""
"2012","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1.b","Tonnes live weight","0.03",""
"2012","Norway","HKE","European hake - Merluccius merluccius","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","HMM","Mediterranean horse mackerel - Trachurus mediterraneus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","3 380.27",""
"2012","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","HOM","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","176 109.41",""
"2012","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","MAC","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","PIL","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","1 560.9",""
"2012","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1","Tonnes live weight","91.19",""
"2012","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1.b","Tonnes live weight","91.19",""
"2012","Norway","PLE","European plaice - Pleuronectes platessa","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","SKJ","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight","10 364.04",""
"2012","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","SPR","European sprat - Sprattus sprattus","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight","118 176.19",""
"2012","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","WHB","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2012","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2012","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2012","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2012","Norway","YFT","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","3 600 950.01",""
"2013","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","European Union (current composition)","F00","All aquatic organisms","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast","Tonnes live weight","3 530 377.04",""
"2013","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1","Tonnes live weight",":",""
"2013","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1.a","Tonnes live weight",":",""
"2013","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1.b","Tonnes live weight",":",""
"2013","European Union (current composition)","F01","Aquatic animals","Atlantic, Northeast / 27.1 (not specified)","Tonnes live weight",":",""
"2013","European Union (current composition)","F10","Freshwater fishes","Atlantic, Northeast","Tonnes live weight",":",""
